date,hour,location_id,location,latitude,longitude,temperature,humidity,wind_speed,day_of_week,month,is_weekend,is_rush_hour,season_encoded,lag_pm25_1h,lag_pm25_24h,lag_pm25_48h,rolling_mean_24h,rolling_mean_7d,temp_humidity,pm25,aqi,risk_level,risk_label,next_day_aqi
2023-01-02,6,7802,Colombo,6.909445,79.875341,27.72,75.09,4.27,0,1,0,0,0,25.0,34.0,,34.333333333333336,34.32,20.814948,30.0,89,1,Moderate,82.0
2023-01-02,7,7802,Colombo,6.909445,79.875341,28.22,75.6,4.42,0,1,0,1,0,30.0,36.0,,34.541666666666664,34.57692307692308,21.334319999999998,41.0,115,2,Unhealthy (Sensitive),95.0
2023-01-02,8,7802,Colombo,6.909445,79.875341,28.62,73.8,4.13,0,1,0,1,0,41.0,42.0,,35.083333333333336,35.333333333333336,21.12156,55.0,149,2,Unhealthy (Sensitive),117.0
2023-01-02,9,7802,Colombo,6.909445,79.875341,28.48,71.17,2.91,0,1,0,1,0,55.0,38.0,,35.125,35.464285714285715,20.269216,39.0,110,2,Unhealthy (Sensitive),112.0
2023-01-02,10,7802,Colombo,6.909445,79.875341,29.21,70.19,3.12,0,1,0,0,0,39.0,48.0,,34.583333333333336,35.44827586206897,20.502498999999997,35.0,99,1,Moderate,124.0
2023-01-02,11,7802,Colombo,6.909445,79.875341,29.0,69.15,2.91,0,1,0,0,0,35.0,41.0,,34.583333333333336,35.63333333333333,20.0535,41.0,115,2,Unhealthy (Sensitive),119.0
2023-01-02,12,7802,Colombo,6.909445,79.875341,28.93,68.78,3.34,0,1,0,0,0,41.0,28.0,,34.708333333333336,35.483870967741936,19.898054,31.0,91,1,Moderate,107.0
2023-01-02,13,7802,Colombo,6.909445,79.875341,29.01,70.54,3.43,0,1,0,0,0,31.0,24.0,,34.791666666666664,35.1875,20.463654000000005,26.0,80,1,Moderate,80.0
2023-01-02,14,7802,Colombo,6.909445,79.875341,29.73,68.18,2.93,0,1,0,0,0,26.0,19.0,,35.5,35.21212121212121,20.269914000000004,36.0,102,2,Unhealthy (Sensitive),89.0
2023-01-02,15,7802,Colombo,6.909445,79.875341,29.05,68.43,4.09,0,1,0,0,0,36.0,23.0,,35.791666666666664,35.05882352941177,19.878915000000003,30.0,89,1,Moderate,82.0
2023-01-02,16,7802,Colombo,6.909445,79.875341,29.3,71.52,2.88,0,1,0,0,0,30.0,23.0,,36.166666666666664,34.97142857142857,20.95536,32.0,93,1,Moderate,84.0
2023-01-02,17,7802,Colombo,6.909445,79.875341,27.18,76.06,2.82,0,1,0,1,0,32.0,29.0,,36.25,34.861111111111114,20.673108000000003,31.0,91,1,Moderate,82.0
2023-01-02,18,7802,Colombo,6.909445,79.875341,27.13,72.94,3.49,0,1,0,1,0,31.0,25.0,,36.833333333333336,34.972972972972975,19.788621999999997,39.0,110,2,Unhealthy (Sensitive),102.0
2023-01-02,19,7802,Colombo,6.909445,79.875341,26.68,78.92,2.9,0,1,0,1,0,39.0,41.0,,36.208333333333336,34.73684210526316,21.055856,26.0,80,1,Moderate,147.0
2023-01-02,20,7802,Colombo,6.909445,79.875341,26.79,80.23,3.75,0,1,0,0,0,26.0,45.0,,36.333333333333336,35.07692307692308,21.493617,48.0,132,2,Unhealthy (Sensitive),153.0
2023-01-02,21,7802,Colombo,6.909445,79.875341,25.34,77.52,2.98,0,1,0,0,0,48.0,53.0,,35.958333333333336,35.3,19.643568,44.0,122,2,Unhealthy (Sensitive),127.0
2023-01-02,22,7802,Colombo,6.909445,79.875341,25.62,83.05,3.85,0,1,0,0,0,44.0,48.0,,35.708333333333336,35.46341463414634,21.27741,42.0,117,2,Unhealthy (Sensitive),112.0
2023-01-02,23,7802,Colombo,6.909445,79.875341,25.46,76.99,2.81,0,1,0,0,0,42.0,58.0,,34.875,35.523809523809526,19.601654,38.0,107,2,Unhealthy (Sensitive),115.0
2023-01-03,0,7802,Colombo,6.909445,79.875341,25.91,81.19,3.28,1,1,0,0,0,38.0,42.0,,34.416666666666664,35.41860465116279,21.036329000000002,31.0,91,1,Moderate,102.0
2023-01-03,1,7802,Colombo,6.909445,79.875341,24.63,80.51,3.6,1,1,0,0,0,31.0,36.0,,34.125,35.27272727272727,19.829613,29.0,87,1,Moderate,91.0
2023-01-03,2,7802,Colombo,6.909445,79.875341,25.44,80.64,2.86,1,1,0,0,0,29.0,24.0,,34.416666666666664,35.17777777777778,20.514816,31.0,91,1,Moderate,87.0
2023-01-03,3,7802,Colombo,6.909445,79.875341,25.22,77.84,2.8,1,1,0,0,0,31.0,21.0,,34.625,34.97826086956522,19.631248,26.0,80,1,Moderate,78.0
2023-01-03,4,7802,Colombo,6.909445,79.875341,26.53,76.42,3.1,1,1,0,0,0,26.0,25.0,,34.708333333333336,34.808510638297875,20.274226000000002,27.0,82,1,Moderate,95.0
2023-01-03,5,7802,Colombo,6.909445,79.875341,26.82,80.84,3.13,1,1,0,0,0,27.0,25.0,,34.666666666666664,34.583333333333336,21.681288,24.0,76,1,Moderate,87.0
2023-01-03,6,7802,Colombo,6.909445,79.875341,27.65,78.58,3.19,1,1,0,0,0,24.0,30.0,34.0,34.541666666666664,34.42857142857143,21.727369999999997,27.0,82,1,Moderate,93.0
2023-01-03,7,7802,Colombo,6.909445,79.875341,27.84,75.71,2.8,1,1,0,1,0,27.0,41.0,36.0,34.208333333333336,34.4,21.077664,33.0,95,1,Moderate,112.0
2023-01-03,8,7802,Colombo,6.909445,79.875341,28.65,70.31,2.86,1,1,0,1,0,33.0,55.0,42.0,33.666666666666664,34.549019607843135,20.143815,42.0,117,2,Unhealthy (Sensitive),137.0
2023-01-03,9,7802,Colombo,6.909445,79.875341,28.47,71.45,3.12,1,1,0,1,0,42.0,39.0,38.0,33.708333333333336,34.65384615384615,20.341815,40.0,112,2,Unhealthy (Sensitive),134.0
2023-01-03,10,7802,Colombo,6.909445,79.875341,28.74,71.07,3.33,1,1,0,0,0,40.0,35.0,48.0,34.125,34.84905660377358,20.425517999999997,45.0,124,2,Unhealthy (Sensitive),117.0
2023-01-03,11,7802,Colombo,6.909445,79.875341,29.23,69.86,2.85,1,1,0,0,0,45.0,41.0,41.0,34.208333333333336,35.0,20.420078,43.0,119,2,Unhealthy (Sensitive),134.0
2023-01-03,12,7802,Colombo,6.909445,79.875341,30.08,68.01,3.01,1,1,0,0,0,43.0,31.0,28.0,34.5,35.054545454545455,20.457408,38.0,107,2,Unhealthy (Sensitive),110.0
2023-01-03,13,7802,Colombo,6.909445,79.875341,30.38,66.04,3.22,1,1,0,0,0,38.0,26.0,24.0,34.5,34.892857142857146,20.062952,26.0,80,1,Moderate,97.0
2023-01-03,14,7802,Colombo,6.909445,79.875341,29.96,71.75,3.6,1,1,0,0,0,26.0,36.0,19.0,34.25,34.80701754385965,21.4963,30.0,89,1,Moderate,107.0
2023-01-03,15,7802,Colombo,6.909445,79.875341,28.69,68.42,3.38,1,1,0,0,0,30.0,30.0,23.0,34.125,34.672413793103445,19.629698,27.0,82,1,Moderate,105.0
2023-01-03,16,7802,Colombo,6.909445,79.875341,28.88,71.95,3.38,1,1,0,0,0,27.0,32.0,23.0,33.958333333333336,34.559322033898304,20.77916,28.0,84,1,Moderate,89.0
2023-01-03,17,7802,Colombo,6.909445,79.875341,27.41,70.83,2.86,1,1,0,1,0,28.0,31.0,29.0,33.791666666666664,34.43333333333333,19.414503,27.0,82,1,Moderate,105.0
2023-01-03,18,7802,Colombo,6.909445,79.875341,27.37,72.6,4.02,1,1,0,1,0,27.0,39.0,25.0,33.666666666666664,34.459016393442624,19.87062,36.0,102,2,Unhealthy (Sensitive),102.0
2023-01-03,19,7802,Colombo,6.909445,79.875341,26.68,76.4,3.29,1,1,0,1,0,36.0,26.0,41.0,34.833333333333336,34.774193548387096,20.38352,54.0,147,2,Unhealthy (Sensitive),149.0
2023-01-03,20,7802,Colombo,6.909445,79.875341,26.22,79.29,3.08,1,1,0,0,0,54.0,48.0,45.0,35.333333333333336,35.17460317460318,20.789838,60.0,153,3,Unhealthy,151.0
2023-01-03,21,7802,Colombo,6.909445,79.875341,25.86,79.96,3.4,1,1,0,0,0,60.0,44.0,53.0,35.416666666666664,35.34375,20.677656,46.0,127,2,Unhealthy (Sensitive),137.0
2023-01-03,22,7802,Colombo,6.909445,79.875341,26.52,80.28,3.15,1,1,0,0,0,46.0,42.0,48.0,35.333333333333336,35.41538461538462,21.290256,40.0,112,2,Unhealthy (Sensitive),142.0
2023-01-03,23,7802,Colombo,6.909445,79.875341,25.83,81.66,3.15,1,1,0,0,0,40.0,38.0,58.0,35.458333333333336,35.5,21.092778,41.0,115,2,Unhealthy (Sensitive),124.0
2023-01-04,0,7802,Colombo,6.909445,79.875341,26.13,80.94,4.49,2,1,0,0,0,41.0,31.0,42.0,35.666666666666664,35.507462686567166,21.149622,36.0,102,2,Unhealthy (Sensitive),119.0
2023-01-04,1,7802,Colombo,6.909445,79.875341,26.04,80.95,2.96,2,1,0,0,0,36.0,29.0,36.0,35.75,35.44117647058823,21.07938,31.0,91,1,Moderate,107.0
2023-01-04,2,7802,Colombo,6.909445,79.875341,25.51,81.72,3.3,2,1,0,0,0,31.0,31.0,24.0,35.666666666666664,35.34782608695652,20.846772,29.0,87,1,Moderate,105.0
2023-01-04,3,7802,Colombo,6.909445,79.875341,26.27,79.97,3.37,2,1,0,0,0,29.0,26.0,21.0,35.625,35.2,21.008119,25.0,78,1,Moderate,105.0
2023-01-04,4,7802,Colombo,6.909445,79.875341,26.87,75.7,2.9,2,1,0,0,0,25.0,27.0,25.0,35.875,35.16901408450704,20.340590000000002,33.0,95,1,Moderate,93.0
2023-01-04,5,7802,Colombo,6.909445,79.875341,25.84,74.17,3.59,2,1,0,0,0,33.0,24.0,25.0,36.083333333333336,35.083333333333336,19.165528,29.0,87,1,Moderate,93.0
2023-01-04,6,7802,Colombo,6.909445,79.875341,26.78,74.77,2.89,2,1,0,0,0,29.0,27.0,30.0,36.291666666666664,35.04109589041096,20.023406,32.0,93,1,Moderate,110.0
2023-01-04,7,7802,Colombo,6.909445,79.875341,27.58,70.85,3.16,2,1,0,1,0,32.0,33.0,41.0,36.583333333333336,35.108108108108105,19.540429999999997,40.0,112,2,Unhealthy (Sensitive),112.0
2023-01-04,8,7802,Colombo,6.909445,79.875341,28.2,72.03,2.9,2,1,0,1,0,40.0,42.0,55.0,36.916666666666664,35.306666666666665,20.312459999999998,50.0,137,2,Unhealthy (Sensitive),153.0
2023-01-04,9,7802,Colombo,6.909445,79.875341,28.44,65.67,2.82,2,1,0,1,0,50.0,40.0,39.0,37.291666666666664,35.48684210526316,18.676548,49.0,134,2,Unhealthy (Sensitive),157.0
2023-01-04,10,7802,Colombo,6.909445,79.875341,29.35,70.4,2.82,2,1,0,0,0,49.0,45.0,35.0,37.166666666666664,35.57142857142857,20.6624,42.0,117,2,Unhealthy (Sensitive),156.0
2023-01-04,11,7802,Colombo,6.909445,79.875341,29.96,68.18,3.34,2,1,0,0,0,42.0,43.0,41.0,37.416666666666664,35.743589743589745,20.426728000000004,49.0,134,2,Unhealthy (Sensitive),124.0
2023-01-04,12,7802,Colombo,6.909445,79.875341,30.33,69.92,3.11,2,1,0,0,0,49.0,38.0,31.0,37.458333333333336,35.78481012658228,21.206736,39.0,110,2,Unhealthy (Sensitive),134.0
2023-01-04,13,7802,Colombo,6.909445,79.875341,29.06,70.74,2.85,2,1,0,0,0,39.0,26.0,26.0,37.791666666666664,35.7625,20.557043999999998,34.0,97,1,Moderate,93.0
2023-01-04,14,7802,Colombo,6.909445,79.875341,29.76,66.92,2.93,2,1,0,0,0,34.0,30.0,36.0,38.125,35.79012345679013,19.915392,38.0,107,2,Unhealthy (Sensitive),80.0
2023-01-04,15,7802,Colombo,6.909445,79.875341,29.19,71.87,2.82,2,1,0,0,0,38.0,27.0,30.0,38.541666666666664,35.80487804878049,20.978853000000004,37.0,105,2,Unhealthy (Sensitive),91.0
2023-01-04,16,7802,Colombo,6.909445,79.875341,27.34,69.01,3.64,2,1,0,0,0,37.0,28.0,32.0,38.625,35.734939759036145,18.867334,30.0,89,1,Moderate,70.0
2023-01-04,17,7802,Colombo,6.909445,79.875341,28.44,74.66,3.03,2,1,0,1,0,30.0,27.0,31.0,39.041666666666664,35.75,21.233303999999997,37.0,105,2,Unhealthy (Sensitive),139.0
2023-01-04,18,7802,Colombo,6.909445,79.875341,27.18,75.55,3.61,2,1,0,1,0,37.0,36.0,39.0,39.041666666666664,35.752941176470586,20.53449,36.0,102,2,Unhealthy (Sensitive),93.0
2023-01-04,19,7802,Colombo,6.909445,79.875341,27.21,75.88,2.95,2,1,0,1,0,36.0,54.0,26.0,39.083333333333336,35.97674418604651,20.646948,55.0,149,2,Unhealthy (Sensitive),76.0
2023-01-04,20,7802,Colombo,6.909445,79.875341,26.3,79.2,2.88,2,1,0,0,0,55.0,60.0,48.0,38.916666666666664,36.206896551724135,20.8296,56.0,151,3,Unhealthy,82.0
2023-01-04,21,7802,Colombo,6.909445,79.875341,26.65,80.22,2.87,2,1,0,0,0,56.0,46.0,44.0,39.083333333333336,36.36363636363637,21.378629999999998,50.0,137,2,Unhealthy (Sensitive),134.0
2023-01-04,22,7802,Colombo,6.909445,79.875341,24.9,83.54,3.24,2,1,0,0,0,50.0,40.0,42.0,39.583333333333336,36.53932584269663,20.801460000000002,52.0,142,2,Unhealthy (Sensitive),99.0
2023-01-04,23,7802,Colombo,6.909445,79.875341,25.75,79.59,2.89,2,1,0,0,0,52.0,41.0,38.0,39.75,36.63333333333333,20.494425,45.0,124,2,Unhealthy (Sensitive),95.0
2023-01-05,0,7802,Colombo,6.909445,79.875341,25.12,80.92,2.95,3,1,0,0,0,45.0,36.0,31.0,40.041666666666664,36.7032967032967,20.327104000000002,43.0,119,2,Unhealthy (Sensitive),93.0
2023-01-05,1,7802,Colombo,6.909445,79.875341,26.08,80.52,3.06,3,1,0,0,0,43.0,31.0,29.0,40.333333333333336,36.71739130434783,20.999615999999996,38.0,107,2,Unhealthy (Sensitive),76.0
2023-01-05,2,7802,Colombo,6.909445,79.875341,26.07,80.74,2.84,3,1,0,0,0,38.0,29.0,31.0,40.666666666666664,36.72043010752688,21.048918,37.0,105,2,Unhealthy (Sensitive),63.0
2023-01-05,3,7802,Colombo,6.909445,79.875341,25.58,79.56,3.49,3,1,0,0,0,37.0,25.0,26.0,41.166666666666664,36.723404255319146,20.351448,37.0,105,2,Unhealthy (Sensitive),70.0
2023-01-05,4,7802,Colombo,6.909445,79.875341,25.7,76.46,2.83,3,1,0,0,0,37.0,33.0,27.0,41.125,36.67368421052632,19.650219999999997,32.0,93,1,Moderate,72.0
2023-01-05,5,7802,Colombo,6.909445,79.875341,27.46,75.5,3.29,3,1,0,0,0,32.0,29.0,24.0,41.25,36.625,20.7323,32.0,93,1,Moderate,78.0
2023-01-05,6,7802,Colombo,6.909445,79.875341,27.45,74.81,3.03,3,1,0,0,0,32.0,32.0,27.0,41.541666666666664,36.649484536082475,20.535345000000003,39.0,110,2,Unhealthy (Sensitive),72.0
2023-01-05,7,7802,Colombo,6.909445,79.875341,29.04,72.31,3.09,3,1,0,1,0,39.0,40.0,33.0,41.541666666666664,36.683673469387756,20.998824,40.0,112,2,Unhealthy (Sensitive),82.0
2023-01-05,8,7802,Colombo,6.909445,79.875341,28.35,72.44,3.08,3,1,0,1,0,40.0,50.0,42.0,41.916666666666664,36.90909090909091,20.536739999999998,59.0,153,3,Unhealthy,89.0
2023-01-05,9,7802,Colombo,6.909445,79.875341,28.76,68.04,3.37,3,1,0,1,0,59.0,49.0,40.0,42.708333333333336,37.22,19.568304,68.0,157,3,Unhealthy,76.0
2023-01-05,10,7802,Colombo,6.909445,79.875341,29.39,68.55,3.01,3,1,0,0,0,68.0,42.0,45.0,43.666666666666664,37.495049504950494,20.146845,65.0,156,3,Unhealthy,72.0
2023-01-05,11,7802,Colombo,6.909445,79.875341,29.59,66.13,2.94,3,1,0,0,0,65.0,49.0,43.0,43.5,37.568627450980394,19.567867,45.0,124,2,Unhealthy (Sensitive),82.0
2023-01-05,12,7802,Colombo,6.909445,79.875341,29.49,71.24,3.59,3,1,0,0,0,45.0,39.0,38.0,43.916666666666664,37.679611650485434,21.008675999999994,49.0,134,2,Unhealthy (Sensitive),66.0
2023-01-05,13,7802,Colombo,6.909445,79.875341,29.92,69.46,3.63,3,1,0,0,0,49.0,34.0,26.0,43.833333333333336,37.625,20.782432,32.0,93,1,Moderate,63.0
2023-01-05,14,7802,Colombo,6.909445,79.875341,29.33,71.15,3.52,3,1,0,0,0,32.0,38.0,30.0,43.333333333333336,37.51428571428571,20.868295,26.0,80,1,Moderate,61.0
2023-01-05,15,7802,Colombo,6.909445,79.875341,28.46,72.41,2.94,3,1,0,0,0,26.0,37.0,27.0,43.083333333333336,37.45283018867924,20.607885999999997,31.0,91,1,Moderate,46.0
2023-01-05,16,7802,Colombo,6.909445,79.875341,28.13,70.5,3.06,3,1,0,0,0,31.0,30.0,28.0,42.708333333333336,37.299065420560744,19.83165,21.0,70,1,Moderate,55.0
2023-01-05,17,7802,Colombo,6.909445,79.875341,28.23,73.71,3.03,3,1,0,1,0,21.0,37.0,27.0,43.291666666666664,37.425925925925924,20.808332999999998,51.0,139,2,Unhealthy (Sensitive),53.0
2023-01-05,18,7802,Colombo,6.909445,79.875341,27.23,76.83,4.54,3,1,0,1,0,51.0,36.0,36.0,43.125,37.37614678899082,20.920809,32.0,93,1,Moderate,76.0
2023-01-05,19,7802,Colombo,6.909445,79.875341,27.15,74.49,3.05,3,1,0,1,0,32.0,55.0,54.0,41.833333333333336,37.25454545454546,20.224034999999997,24.0,76,1,Moderate,117.0
2023-01-05,20,7802,Colombo,6.909445,79.875341,27.06,75.0,3.03,3,1,0,0,0,24.0,56.0,60.0,40.625,37.16216216216216,20.295,27.0,82,1,Moderate,119.0
2023-01-05,21,7802,Colombo,6.909445,79.875341,27.06,79.19,2.93,3,1,0,0,0,27.0,50.0,46.0,40.583333333333336,37.267857142857146,21.428814,49.0,134,2,Unhealthy (Sensitive),102.0
2023-01-05,22,7802,Colombo,6.909445,79.875341,25.97,78.58,3.57,3,1,0,0,0,49.0,52.0,40.0,39.875,37.24778761061947,20.407225999999998,35.0,99,1,Moderate,82.0
2023-01-05,23,7802,Colombo,6.909445,79.875341,25.74,75.89,3.95,3,1,0,0,0,35.0,45.0,41.0,39.375,37.21052631578947,19.534086,33.0,95,1,Moderate,66.0
2023-01-06,0,7802,Colombo,6.909445,79.875341,26.11,81.29,3.39,4,1,0,0,0,33.0,43.0,36.0,38.916666666666664,37.165217391304346,21.224819000000004,32.0,93,1,Moderate,50.0
2023-01-06,1,7802,Colombo,6.909445,79.875341,25.01,81.8,3.01,4,1,0,0,0,32.0,38.0,31.0,38.333333333333336,37.05172413793103,20.45818,24.0,76,1,Moderate,33.0
2023-01-06,2,7802,Colombo,6.909445,79.875341,25.74,81.37,2.85,4,1,0,0,0,24.0,37.0,29.0,37.541666666666664,36.888888888888886,20.944638,18.0,63,1,Moderate,25.0
2023-01-06,3,7802,Colombo,6.909445,79.875341,26.22,77.49,4.09,4,1,0,0,0,18.0,37.0,25.0,36.875,36.75423728813559,20.317877999999997,21.0,70,1,Moderate,33.0
2023-01-06,4,7802,Colombo,6.909445,79.875341,27.69,76.44,6.15,4,1,0,0,0,21.0,32.0,33.0,36.458333333333336,36.63025210084034,21.166235999999998,22.0,72,1,Moderate,25.0
2023-01-06,5,7802,Colombo,6.909445,79.875341,27.18,76.71,3.4,4,1,0,0,0,22.0,32.0,29.0,36.166666666666664,36.53333333333333,20.849777999999997,25.0,78,1,Moderate,55.0
2023-01-06,6,7802,Colombo,6.909445,79.875341,27.66,77.42,2.97,4,1,0,0,0,25.0,39.0,32.0,35.458333333333336,36.413223140495866,21.414372,22.0,72,1,Moderate,46.0
2023-01-06,7,7802,Colombo,6.909445,79.875341,27.78,71.6,2.87,4,1,0,1,0,22.0,40.0,40.0,34.916666666666664,36.33606557377049,19.89048,27.0,82,1,Moderate,57.0
2023-01-06,8,7802,Colombo,6.909445,79.875341,28.16,74.65,2.84,4,1,0,1,0,27.0,59.0,50.0,33.708333333333336,36.28455284552845,21.021440000000002,30.0,89,1,Moderate,68.0
2023-01-06,9,7802,Colombo,6.909445,79.875341,29.28,65.37,3.2,4,1,0,1,0,30.0,68.0,49.0,31.875,36.185483870967744,19.140336,24.0,76,1,Moderate,76.0
2023-01-06,10,7802,Colombo,6.909445,79.875341,29.12,69.74,4.38,4,1,0,0,0,24.0,65.0,42.0,30.083333333333332,36.072,20.308288,22.0,72,1,Moderate,59.0
2023-01-06,11,7802,Colombo,6.909445,79.875341,30.85,71.57,2.94,4,1,0,0,0,22.0,45.0,49.0,29.333333333333332,36.0,22.079345,27.0,82,1,Moderate,78.0
2023-01-06,12,7802,Colombo,6.909445,79.875341,28.84,70.41,2.99,4,1,0,0,0,27.0,49.0,39.0,28.083333333333332,35.86614173228347,20.306244,19.0,66,1,Moderate,70.0
2023-01-06,13,7802,Colombo,6.909445,79.875341,29.39,67.91,3.11,4,1,0,0,0,19.0,32.0,34.0,27.5,35.7265625,19.958749,18.0,63,1,Moderate,63.0
2023-01-06,14,7802,Colombo,6.909445,79.875341,29.51,72.63,2.88,4,1,0,0,0,18.0,26.0,38.0,27.125,35.58139534883721,21.433113,17.0,61,1,Moderate,66.0
2023-01-06,15,7802,Colombo,6.909445,79.875341,29.1,71.93,4.33,4,1,0,0,0,17.0,31.0,37.0,26.291666666666668,35.39230769230769,20.931630000000006,11.0,46,0,Good,63.0
2023-01-06,16,7802,Colombo,6.909445,79.875341,28.27,68.89,3.8,4,1,0,0,0,11.0,21.0,30.0,26.0,35.229007633587784,19.475203,14.0,55,1,Moderate,68.0
2023-01-06,17,7802,Colombo,6.909445,79.875341,27.51,75.15,3.01,4,1,0,1,0,14.0,51.0,37.0,24.416666666666668,35.06060606060606,20.673765000000003,13.0,53,1,Moderate,61.0
2023-01-06,18,7802,Colombo,6.909445,79.875341,27.2,72.11,2.92,4,1,0,1,0,13.0,32.0,36.0,24.083333333333332,34.97744360902256,19.613919999999997,24.0,76,1,Moderate,97.0
2023-01-06,19,7802,Colombo,6.909445,79.875341,26.5,76.36,3.54,4,1,0,1,0,24.0,24.0,55.0,24.833333333333332,35.02985074626866,20.2354,42.0,117,2,Unhealthy (Sensitive),87.0
2023-01-06,20,7802,Colombo,6.909445,79.875341,26.32,78.64,4.45,4,1,0,0,0,42.0,27.0,56.0,25.5,35.08888888888889,20.698048,43.0,119,2,Unhealthy (Sensitive),74.0
2023-01-06,21,7802,Colombo,6.909445,79.875341,26.32,84.06,2.92,4,1,0,0,0,43.0,49.0,50.0,24.958333333333332,35.095588235294116,22.124592000000003,36.0,102,2,Unhealthy (Sensitive),117.0
2023-01-06,22,7802,Colombo,6.909445,79.875341,25.3,81.1,4.05,4,1,0,0,0,36.0,35.0,52.0,24.625,35.03649635036496,20.5183,27.0,82,1,Moderate,78.0
