date,hour,location_id,location,latitude,longitude,temperature,humidity,wind_speed,day_of_week,month,is_weekend,is_rush_hour,season_encoded,lag_pm25_1h,lag_pm25_24h,lag_pm25_48h,rolling_mean_24h,rolling_mean_7d,temp_humidity,pm25,aqi,risk_level,risk_label,next_day_aqi
2023-01-21,16,7802,Colombo,6.909445,79.875341,28.47,74.5,3.89,5,1,1,0,0,63.0,50.0,32.0,57.625,37.05952380952381,21.21015,64.0,155,3,Unhealthy,59.0
2023-01-21,17,7802,Colombo,6.909445,79.875341,27.62,74.04,3.05,5,1,1,1,0,64.0,51.0,32.0,57.25,37.13095238095238,20.449848000000003,42.0,117,2,Unhealthy (Sensitive),72.0
2023-01-21,18,7802,Colombo,6.909445,79.875341,27.05,77.22,3.8,5,1,1,1,0,42.0,58.0,36.0,57.291666666666664,37.30952380952381,20.888009999999998,59.0,153,3,Unhealthy,70.0
2023-01-21,19,7802,Colombo,6.909445,79.875341,26.22,76.53,3.15,5,1,1,1,0,59.0,65.0,41.0,56.958333333333336,37.44047619047619,20.066166,57.0,152,3,Unhealthy,61.0
2023-01-21,20,7802,Colombo,6.909445,79.875341,26.02,76.32,3.91,5,1,1,0,0,57.0,67.0,49.0,56.666666666666664,37.595238095238095,19.858463999999998,60.0,153,3,Unhealthy,80.0
2023-01-21,21,7802,Colombo,6.909445,79.875341,26.01,76.95,3.07,5,1,1,0,0,60.0,63.0,47.0,56.25,37.714285714285715,20.014695000000003,53.0,144,2,Unhealthy (Sensitive),99.0
2023-01-21,22,7802,Colombo,6.909445,79.875341,25.26,79.15,2.98,5,1,1,0,0,53.0,69.0,46.0,55.291666666666664,37.791666666666664,19.993290000000002,46.0,127,2,Unhealthy (Sensitive),82.0
2023-01-21,23,7802,Colombo,6.909445,79.875341,25.11,77.15,2.83,5,1,1,0,0,46.0,53.0,42.0,54.875,37.785714285714285,19.372365000000002,43.0,119,2,Unhealthy (Sensitive),29.0
2023-01-22,0,7802,Colombo,6.909445,79.875341,24.85,81.8,3.4,6,1,1,0,0,43.0,48.0,44.0,54.541666666666664,37.74404761904762,20.3273,40.0,112,2,Unhealthy (Sensitive),68.0
2023-01-22,1,7802,Colombo,6.909445,79.875341,25.37,80.74,3.32,6,1,1,0,0,40.0,42.0,42.0,54.125,37.69642857142857,20.483738,32.0,93,1,Moderate,17.0
2023-01-22,2,7802,Colombo,6.909445,79.875341,26.0,81.06,3.28,6,1,1,0,0,32.0,40.0,44.0,53.541666666666664,37.666666666666664,21.075599999999998,26.0,80,1,Moderate,33.0
2023-01-22,3,7802,Colombo,6.909445,79.875341,25.8,79.4,3.24,6,1,1,0,0,26.0,42.0,43.0,52.791666666666664,37.642857142857146,20.4852,24.0,76,1,Moderate,97.0
2023-01-22,4,7802,Colombo,6.909445,79.875341,26.3,80.32,2.8,6,1,1,0,0,24.0,40.0,35.0,52.041666666666664,37.642857142857146,21.124159999999996,22.0,72,1,Moderate,95.0
2023-01-22,5,7802,Colombo,6.909445,79.875341,27.28,76.64,3.25,6,1,1,0,0,22.0,47.0,41.0,51.041666666666664,37.642857142857146,20.907392,23.0,74,1,Moderate,89.0
2023-01-22,6,7802,Colombo,6.909445,79.875341,27.0,75.28,2.91,6,1,1,0,0,23.0,55.0,41.0,49.791666666666664,37.69047619047619,20.325599999999998,25.0,78,1,Moderate,84.0
2023-01-23,7,7802,Colombo,6.909445,79.875341,28.33,73.76,3.42,0,1,0,1,0,25.0,59.0,45.0,49.5,37.892857142857146,20.896208,52.0,142,2,Unhealthy (Sensitive),107.0
2023-01-23,8,7802,Colombo,6.909445,79.875341,28.15,73.13,3.21,0,1,0,1,0,52.0,61.0,53.0,49.0,38.07142857142857,20.586094999999997,49.0,134,2,Unhealthy (Sensitive),147.0
2023-01-23,9,7802,Colombo,6.909445,79.875341,29.14,72.42,3.36,0,1,0,1,0,49.0,69.0,64.0,48.541666666666664,38.333333333333336,21.103188,58.0,152,3,Unhealthy,112.0
2023-01-23,10,7802,Colombo,6.909445,79.875341,30.12,67.58,3.79,0,1,0,0,0,58.0,67.0,62.0,47.75,38.5,20.355096,48.0,132,2,Unhealthy (Sensitive),102.0
2023-01-23,11,7802,Colombo,6.909445,79.875341,29.18,69.74,2.86,0,1,0,0,0,48.0,66.0,54.0,46.833333333333336,38.589285714285715,20.350132,44.0,122,2,Unhealthy (Sensitive),93.0
2023-01-23,12,7802,Colombo,6.909445,79.875341,29.27,68.74,3.03,0,1,0,0,0,44.0,61.0,54.0,46.166666666666664,38.660714285714285,20.120198,45.0,124,2,Unhealthy (Sensitive),115.0
2023-01-23,13,7802,Colombo,6.909445,79.875341,29.17,67.86,3.96,0,1,0,0,0,45.0,61.0,43.0,45.333333333333336,38.74404761904762,19.794762000000002,41.0,115,2,Unhealthy (Sensitive),95.0
2023-01-23,14,7802,Colombo,6.909445,79.875341,29.67,73.04,2.94,0,1,0,0,0,41.0,72.0,41.0,43.125,38.660714285714285,21.670968000000002,19.0,66,1,Moderate,78.0
2023-01-23,15,7802,Colombo,6.909445,79.875341,28.27,72.96,3.48,0,1,0,0,0,19.0,63.0,47.0,41.333333333333336,38.595238095238095,20.625791999999997,20.0,68,1,Moderate,78.0
2023-01-23,16,7802,Colombo,6.909445,79.875341,28.69,70.81,3.75,0,1,0,0,0,20.0,64.0,50.0,39.333333333333336,38.523809523809526,20.315389000000003,16.0,59,1,Moderate,80.0
2023-01-23,17,7802,Colombo,6.909445,79.875341,28.05,70.9,3.1,0,1,0,1,0,16.0,42.0,51.0,38.5,38.50595238095238,19.88745,22.0,72,1,Moderate,66.0
2023-01-23,18,7802,Colombo,6.909445,79.875341,26.98,76.74,3.51,0,1,0,1,0,22.0,59.0,58.0,36.916666666666664,38.470238095238095,20.704452,21.0,70,1,Moderate,68.0
2023-01-23,19,7802,Colombo,6.909445,79.875341,26.93,77.12,3.46,0,1,0,1,0,21.0,57.0,65.0,35.25,38.42857142857143,20.768416000000002,17.0,61,1,Moderate,66.0
2023-01-23,20,7802,Colombo,6.909445,79.875341,26.76,75.92,3.17,0,1,0,0,0,17.0,60.0,67.0,33.833333333333336,38.416666666666664,20.316192,26.0,80,1,Moderate,53.0
2023-01-23,21,7802,Colombo,6.909445,79.875341,26.16,77.93,2.9,0,1,0,0,0,26.0,53.0,63.0,33.083333333333336,38.48809523809524,20.386488,35.0,99,1,Moderate,53.0
2023-01-23,22,7802,Colombo,6.909445,79.875341,26.57,83.1,3.01,0,1,0,0,0,35.0,46.0,69.0,32.291666666666664,38.470238095238095,22.07967,27.0,82,1,Moderate,46.0
2023-01-23,23,7802,Colombo,6.909445,79.875341,25.08,78.27,2.89,0,1,0,0,0,27.0,43.0,53.0,30.791666666666668,38.31547619047619,19.630115999999997,7.0,29,0,Good,33.0
2023-01-24,0,7802,Colombo,6.909445,79.875341,25.23,83.21,3.04,1,1,0,0,0,7.0,40.0,48.0,29.958333333333332,38.18452380952381,20.993883,20.0,68,1,Moderate,50.0
2023-01-24,1,7802,Colombo,6.909445,79.875341,25.73,80.97,2.87,1,1,0,0,0,20.0,32.0,42.0,28.791666666666668,38.035714285714285,20.833581,4.0,17,0,Good,61.0
2023-01-24,2,7802,Colombo,6.909445,79.875341,26.66,79.32,3.57,1,1,0,0,0,4.0,26.0,40.0,28.041666666666668,37.916666666666664,21.146711999999997,8.0,33,0,Good,70.0
2023-01-24,3,7802,Colombo,6.909445,79.875341,26.36,75.58,2.9,1,1,0,0,0,8.0,24.0,42.0,28.458333333333332,37.964285714285715,19.922887999999997,34.0,97,1,Moderate,70.0
2023-01-24,4,7802,Colombo,6.909445,79.875341,26.26,76.89,3.68,1,1,0,0,0,34.0,22.0,40.0,28.916666666666668,38.0,20.191314000000002,33.0,95,1,Moderate,91.0
2023-01-24,5,7802,Colombo,6.909445,79.875341,28.34,73.94,3.17,1,1,0,0,0,33.0,23.0,47.0,29.208333333333332,38.017857142857146,20.954596000000002,30.0,89,1,Moderate,95.0
2023-01-24,6,7802,Colombo,6.909445,79.875341,26.98,76.59,2.83,1,1,0,0,0,30.0,25.0,55.0,29.333333333333332,38.01190476190476,20.663982,28.0,84,1,Moderate,78.0
2023-01-24,7,7802,Colombo,6.909445,79.875341,28.5,74.16,2.92,1,1,0,1,0,28.0,52.0,59.0,28.75,38.07738095238095,21.1356,38.0,107,2,Unhealthy (Sensitive),91.0
2023-01-24,8,7802,Colombo,6.909445,79.875341,28.92,71.95,3.18,1,1,0,1,0,38.0,49.0,61.0,28.958333333333332,38.20238095238095,20.807940000000002,54.0,147,2,Unhealthy (Sensitive),110.0
2023-01-24,9,7802,Colombo,6.909445,79.875341,28.85,67.68,2.9,1,1,0,1,0,54.0,58.0,69.0,28.208333333333332,38.220238095238095,19.52568,40.0,112,2,Unhealthy (Sensitive),91.0
2023-01-24,10,7802,Colombo,6.909445,79.875341,28.8,69.42,3.3,1,1,0,0,0,40.0,48.0,67.0,27.708333333333332,38.208333333333336,19.99296,36.0,102,2,Unhealthy (Sensitive),76.0
2023-01-24,11,7802,Colombo,6.909445,79.875341,28.64,74.31,2.89,1,1,0,0,0,36.0,44.0,66.0,27.208333333333332,38.11904761904762,21.282384,32.0,93,1,Moderate,74.0
2023-01-24,12,7802,Colombo,6.909445,79.875341,29.33,67.16,3.03,1,1,0,0,0,32.0,45.0,61.0,27.041666666666668,38.13690476190476,19.698027999999997,41.0,115,2,Unhealthy (Sensitive),80.0
2023-01-24,13,7802,Colombo,6.909445,79.875341,29.66,68.8,3.09,1,1,0,0,0,41.0,41.0,61.0,26.708333333333332,38.13690476190476,20.40608,33.0,95,1,Moderate,66.0
2023-01-24,14,7802,Colombo,6.909445,79.875341,29.67,73.92,3.2,1,1,0,0,0,33.0,19.0,72.0,26.958333333333332,38.07142857142857,21.932064,25.0,78,1,Moderate,72.0
2023-01-24,15,7802,Colombo,6.909445,79.875341,29.44,71.07,3.38,1,1,0,0,0,25.0,20.0,63.0,27.166666666666668,37.99404761904762,20.923008,25.0,78,1,Moderate,61.0
2023-01-24,16,7802,Colombo,6.909445,79.875341,28.08,72.86,2.82,1,1,0,0,0,25.0,16.0,64.0,27.583333333333332,38.023809523809526,20.459087999999998,26.0,80,1,Moderate,63.0
2023-01-24,17,7802,Colombo,6.909445,79.875341,27.53,73.81,3.4,1,1,0,1,0,26.0,22.0,42.0,27.458333333333332,38.035714285714285,20.319893,19.0,66,1,Moderate,78.0
2023-01-24,18,7802,Colombo,6.909445,79.875341,26.7,75.92,3.68,1,1,0,1,0,19.0,21.0,59.0,27.416666666666668,38.035714285714285,20.27064,20.0,68,1,Moderate,119.0
2023-01-24,19,7802,Colombo,6.909445,79.875341,26.54,79.84,2.87,1,1,0,1,0,20.0,17.0,57.0,27.5,37.964285714285715,21.189535999999997,19.0,66,1,Moderate,112.0
2023-01-24,20,7802,Colombo,6.909445,79.875341,26.09,75.61,3.36,1,1,0,0,0,19.0,26.0,60.0,26.958333333333332,37.88095238095238,19.726649,13.0,53,1,Moderate,105.0
2023-01-24,21,7802,Colombo,6.909445,79.875341,26.05,78.02,4.63,1,1,0,0,0,13.0,35.0,53.0,26.041666666666668,37.88690476190476,20.32421,13.0,53,1,Moderate,99.0
2023-01-24,22,7802,Colombo,6.909445,79.875341,26.22,81.5,4.52,1,1,0,0,0,13.0,27.0,46.0,25.375,37.88690476190476,21.3693,11.0,46,0,Good,87.0
2023-01-24,23,7802,Colombo,6.909445,79.875341,26.07,81.69,2.91,1,1,0,0,0,11.0,7.0,43.0,25.416666666666668,37.79761904761905,21.296583000000002,8.0,33,0,Good,93.0
2023-01-25,0,7802,Colombo,6.909445,79.875341,25.19,76.7,4.57,2,1,0,0,0,8.0,20.0,40.0,25.083333333333332,37.70238095238095,19.32073,12.0,50,0,Good,99.0
2023-01-25,1,7802,Colombo,6.909445,79.875341,25.38,79.49,4.12,2,1,0,0,0,12.0,4.0,32.0,25.625,37.607142857142854,20.174561999999998,17.0,61,1,Moderate,119.0
2023-01-25,2,7802,Colombo,6.909445,79.875341,25.38,77.96,3.32,2,1,0,0,0,17.0,8.0,26.0,26.166666666666668,37.61309523809524,19.786247999999997,21.0,70,1,Moderate,117.0
2023-01-25,3,7802,Colombo,6.909445,79.875341,25.75,77.07,3.4,2,1,0,0,0,21.0,34.0,24.0,25.625,37.625,19.845525,21.0,70,1,Moderate,95.0
2023-01-25,4,7802,Colombo,6.909445,79.875341,26.5,77.44,2.95,2,1,0,0,0,21.0,33.0,22.0,25.541666666666668,37.720238095238095,20.5216,31.0,91,1,Moderate,87.0
2023-01-25,5,7802,Colombo,6.909445,79.875341,26.81,79.7,3.36,2,1,0,0,0,31.0,30.0,23.0,25.666666666666668,37.81547619047619,21.36757,33.0,95,1,Moderate,97.0
2023-01-25,6,7802,Colombo,6.909445,79.875341,26.57,73.34,3.66,2,1,0,0,0,33.0,28.0,25.0,25.541666666666668,37.86904761904762,19.486438,25.0,78,1,Moderate,95.0
2023-01-25,7,7802,Colombo,6.909445,79.875341,27.26,78.52,3.02,2,1,0,1,0,25.0,38.0,52.0,25.25,37.92857142857143,21.404552,31.0,91,1,Moderate,110.0
2023-01-25,8,7802,Colombo,6.909445,79.875341,27.13,74.77,4.53,2,1,0,1,0,31.0,54.0,49.0,24.625,37.976190476190474,20.285100999999997,39.0,110,2,Unhealthy (Sensitive),115.0
2023-01-25,9,7802,Colombo,6.909445,79.875341,29.24,68.12,3.13,2,1,0,1,0,39.0,40.0,58.0,24.25,37.892857142857146,19.918288,31.0,91,1,Moderate,95.0
2023-01-25,10,7802,Colombo,6.909445,79.875341,29.98,71.31,3.28,2,1,0,0,0,31.0,36.0,48.0,23.75,37.81547619047619,21.378738000000002,24.0,76,1,Moderate,91.0
2023-01-25,11,7802,Colombo,6.909445,79.875341,29.91,69.16,3.23,2,1,0,0,0,24.0,32.0,44.0,23.375,37.767857142857146,20.685756,23.0,74,1,Moderate,89.0
2023-01-25,12,7802,Colombo,6.909445,79.875341,28.79,70.8,2.98,2,1,0,0,0,23.0,41.0,45.0,22.75,37.75595238095238,20.383319999999998,26.0,80,1,Moderate,107.0
2023-01-25,13,7802,Colombo,6.909445,79.875341,29.25,70.07,2.99,2,1,0,0,0,26.0,33.0,41.0,22.166666666666668,37.708333333333336,20.495474999999995,19.0,66,1,Moderate,76.0
2023-01-25,14,7802,Colombo,6.909445,79.875341,30.28,66.11,3.62,2,1,0,0,0,19.0,25.0,19.0,22.041666666666668,37.654761904761905,20.018107999999998,22.0,72,1,Moderate,91.0
2023-01-25,15,7802,Colombo,6.909445,79.875341,29.46,71.53,4.01,2,1,0,0,0,22.0,25.0,20.0,21.708333333333332,37.595238095238095,21.072738,17.0,61,1,Moderate,99.0
2023-01-25,16,7802,Colombo,6.909445,79.875341,28.95,74.41,3.39,2,1,0,0,0,17.0,26.0,16.0,21.375,37.55952380952381,21.541695,18.0,63,1,Moderate,99.0
2023-01-25,17,7802,Colombo,6.909445,79.875341,27.35,72.7,3.65,2,1,0,1,0,18.0,19.0,22.0,21.625,37.589285714285715,19.883450000000003,25.0,78,1,Moderate,105.0
2023-01-25,18,7802,Colombo,6.909445,79.875341,27.51,73.95,3.2,2,1,0,1,0,25.0,20.0,21.0,22.583333333333332,37.726190476190474,20.343645000000002,43.0,119,2,Unhealthy (Sensitive),122.0
2023-01-25,19,7802,Colombo,6.909445,79.875341,26.7,76.45,4.35,2,1,0,1,0,43.0,19.0,17.0,23.458333333333332,37.80357142857143,20.41215,40.0,112,2,Unhealthy (Sensitive),129.0
2023-01-25,20,7802,Colombo,6.909445,79.875341,26.57,80.03,2.97,2,1,0,0,0,40.0,13.0,26.0,24.458333333333332,37.86309523809524,21.263971,37.0,105,2,Unhealthy (Sensitive),99.0
2023-01-25,21,7802,Colombo,6.909445,79.875341,26.57,79.44,3.01,2,1,0,0,0,37.0,13.0,35.0,25.375,37.86904761904762,21.107208,35.0,99,1,Moderate,82.0
2023-01-25,22,7802,Colombo,6.909445,79.875341,26.37,78.3,3.47,2,1,0,0,0,35.0,11.0,27.0,26.125,37.94047619047619,20.647710000000004,29.0,87,1,Moderate,72.0
2023-01-25,23,7802,Colombo,6.909445,79.875341,25.53,79.35,3.31,2,1,0,0,0,29.0,8.0,7.0,27.125,38.0,20.258055,32.0,93,1,Moderate,66.0
2023-01-26,0,7802,Colombo,6.909445,79.875341,25.53,81.02,3.52,3,1,0,0,0,32.0,12.0,20.0,28.083333333333332,38.035714285714285,20.684406,35.0,99,1,Moderate,63.0
2023-01-26,1,7802,Colombo,6.909445,79.875341,26.09,79.4,2.89,3,1,0,0,0,35.0,17.0,4.0,29.166666666666668,38.17261904761905,20.715460000000004,43.0,119,2,Unhealthy (Sensitive),66.0
2023-01-26,2,7802,Colombo,6.909445,79.875341,25.32,78.89,2.81,3,1,0,0,0,43.0,21.0,8.0,30.041666666666668,38.279761904761905,19.974947999999998,42.0,117,2,Unhealthy (Sensitive),97.0
2023-01-26,3,7802,Colombo,6.909445,79.875341,25.38,80.67,3.53,3,1,0,0,0,42.0,21.0,34.0,30.541666666666668,38.32738095238095,20.474046,33.0,95,1,Moderate,115.0
2023-01-26,4,7802,Colombo,6.909445,79.875341,26.73,77.86,3.83,3,1,0,0,0,33.0,31.0,33.0,30.458333333333332,38.36904761904762,20.811978,29.0,87,1,Moderate,117.0
2023-01-26,5,7802,Colombo,6.909445,79.875341,27.77,74.96,3.05,3,1,0,0,0,29.0,33.0,30.0,30.5,38.45238095238095,20.816391999999997,34.0,97,1,Moderate,122.0
2023-01-26,6,7802,Colombo,6.909445,79.875341,27.37,73.38,2.84,3,1,0,0,0,34.0,25.0,28.0,30.833333333333332,38.49404761904762,20.084106,33.0,95,1,Moderate,117.0
2023-01-26,7,7802,Colombo,6.909445,79.875341,28.06,75.04,3.33,3,1,0,1,0,33.0,31.0,38.0,31.166666666666668,38.56547619047619,21.056224,39.0,110,2,Unhealthy (Sensitive),144.0
2023-01-26,8,7802,Colombo,6.909445,79.875341,28.39,70.78,4.16,3,1,0,1,0,39.0,39.0,54.0,31.25,38.57738095238095,20.094442,41.0,115,2,Unhealthy (Sensitive),152.0
2023-01-26,9,7802,Colombo,6.909445,79.875341,28.1,71.14,3.91,3,1,0,1,0,41.0,31.0,40.0,31.333333333333332,38.529761904761905,19.99034,33.0,95,1,Moderate,153.0
2023-01-26,10,7802,Colombo,6.909445,79.875341,29.08,68.21,3.06,3,1,0,0,0,33.0,24.0,36.0,31.625,38.5,19.835467999999995,31.0,91,1,Moderate,144.0
2023-01-26,11,7802,Colombo,6.909445,79.875341,29.83,68.08,3.28,3,1,0,0,0,31.0,23.0,32.0,31.916666666666668,38.45238095238095,20.308263999999998,30.0,89,1,Moderate,157.0
2023-01-26,12,7802,Colombo,6.909445,79.875341,29.4,73.19,2.8,3,1,0,0,0,30.0,26.0,41.0,32.416666666666664,38.470238095238095,21.517859999999995,38.0,107,2,Unhealthy (Sensitive),124.0
2023-01-26,13,7802,Colombo,6.909445,79.875341,29.62,67.87,3.84,3,1,0,0,0,38.0,19.0,33.0,32.625,38.375,20.103094000000002,24.0,76,1,Moderate,115.0
2023-01-26,14,7802,Colombo,6.909445,79.875341,29.36,70.88,2.82,3,1,0,0,0,24.0,22.0,25.0,33.0,38.339285714285715,20.810367999999997,31.0,91,1,Moderate,112.0
2023-01-26,15,7802,Colombo,6.909445,79.875341,28.14,69.5,3.61,3,1,0,0,0,31.0,17.0,25.0,33.75,38.31547619047619,19.5573,35.0,99,1,Moderate,97.0
2023-01-26,16,7802,Colombo,6.909445,79.875341,29.16,72.65,2.96,3,1,0,0,0,35.0,18.0,26.0,34.458333333333336,38.285714285714285,21.18474,35.0,99,1,Moderate,107.0
2023-01-26,17,7802,Colombo,6.909445,79.875341,27.36,76.37,3.28,3,1,0,1,0,35.0,25.0,19.0,34.958333333333336,38.30952380952381,20.894832,37.0,105,2,Unhealthy (Sensitive),97.0
2023-01-26,18,7802,Colombo,6.909445,79.875341,27.47,76.58,3.82,3,1,0,1,0,37.0,43.0,20.0,35.0,38.392857142857146,21.036526,44.0,122,2,Unhealthy (Sensitive),105.0
2023-01-26,19,7802,Colombo,6.909445,79.875341,27.06,77.04,2.98,3,1,0,1,0,44.0,40.0,19.0,35.291666666666664,38.45238095238095,20.847024,47.0,129,2,Unhealthy (Sensitive),127.0
2023-01-26,20,7802,Colombo,6.909445,79.875341,26.72,75.05,3.16,3,1,0,0,0,47.0,37.0,13.0,35.208333333333336,38.357142857142854,20.053359999999998,35.0,99,1,Moderate,124.0
2023-01-26,21,7802,Colombo,6.909445,79.875341,26.25,78.12,2.84,3,1,0,0,0,35.0,35.0,13.0,34.875,38.20238095238095,20.506500000000003,27.0,82,1,Moderate,127.0
2023-01-26,22,7802,Colombo,6.909445,79.875341,25.27,85.25,3.68,3,1,0,0,0,27.0,29.0,11.0,34.583333333333336,37.98809523809524,21.542675,22.0,72,1,Moderate,117.0
2023-01-26,23,7802,Colombo,6.909445,79.875341,25.64,82.14,3.22,3,1,0,0,0,22.0,32.0,8.0,34.041666666666664,37.79761904761905,21.060696000000004,19.0,66,1,Moderate,129.0
2023-01-27,0,7802,Colombo,6.909445,79.875341,25.6,79.0,3.03,4,1,0,0,0,19.0,35.0,12.0,33.333333333333336,37.642857142857146,20.224,18.0,63,1,Moderate,137.0
2023-01-27,1,7802,Colombo,6.909445,79.875341,26.39,84.04,3.01,4,1,0,0,0,18.0,43.0,17.0,32.333333333333336,37.51190476190476,22.178156000000005,19.0,66,1,Moderate,95.0
2023-01-27,2,7802,Colombo,6.909445,79.875341,24.81,81.65,3.51,4,1,0,0,0,19.0,42.0,21.0,32.0,37.458333333333336,20.257365,34.0,97,1,Moderate,80.0
2023-01-27,3,7802,Colombo,6.909445,79.875341,25.54,77.84,3.16,4,1,0,0,0,34.0,33.0,21.0,32.333333333333336,37.470238095238095,19.880336,41.0,115,2,Unhealthy (Sensitive),70.0
2023-01-27,4,7802,Colombo,6.909445,79.875341,26.73,81.49,3.59,4,1,0,0,0,41.0,29.0,31.0,32.875,37.464285714285715,21.782277,42.0,117,2,Unhealthy (Sensitive),76.0
2023-01-27,5,7802,Colombo,6.909445,79.875341,27.18,74.87,4.12,4,1,0,0,0,42.0,34.0,33.0,33.291666666666664,37.49404761904762,20.349666000000003,44.0,122,2,Unhealthy (Sensitive),74.0
2023-01-27,6,7802,Colombo,6.909445,79.875341,28.58,72.82,3.05,4,1,0,0,0,44.0,33.0,25.0,33.666666666666664,37.5,20.811955999999995,42.0,117,2,Unhealthy (Sensitive),72.0
2023-01-27,7,7802,Colombo,6.909445,79.875341,28.27,73.34,3.44,4,1,0,1,0,42.0,39.0,31.0,34.25,37.56547619047619,20.733218,53.0,144,2,Unhealthy (Sensitive),78.0
2023-01-27,8,7802,Colombo,6.909445,79.875341,27.8,72.53,2.91,4,1,0,1,0,53.0,41.0,39.0,34.958333333333336,37.607142857142854,20.16334,58.0,152,3,Unhealthy,89.0
2023-01-27,9,7802,Colombo,6.909445,79.875341,29.43,73.52,4.76,4,1,0,1,0,58.0,33.0,31.0,36.041666666666664,37.654761904761905,21.636936000000002,59.0,153,3,Unhealthy,80.0
2023-01-27,10,7802,Colombo,6.909445,79.875341,30.18,69.61,3.23,4,1,0,0,0,59.0,31.0,24.0,36.958333333333336,37.666666666666664,21.008298,53.0,144,2,Unhealthy (Sensitive),87.0
